"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"Hotelling's Law.nlogox"
"Baseline"
"05/15/2026 17:14:53:642 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","layout","number-of-stores","rules","[step]","ticks","store-positions","store-market-shares","store-prices"
"948","line","8","pricing-only","10","10","[[3 0 -20] [0 0 -13] [2 0 -9] [6 0 9] [5 0 18] [1 0 18] [4 0 17] [7 0 -13]]","[[3 2] [0 4] [2 12] [6 4] [5 2] [1 1] [4 11] [7 5]]","[[3 5] [0 1] [2 4] [6 9] [5 1] [1 1] [4 1] [7 1]]"
"949","line","8","pricing-only","10","10","[[7 0 11] [0 0 -2] [1 0 -2] [3 0 -13] [5 0 -19] [6 0 4] [2 0 4] [4 0 10]]","[[7 7] [0 0] [1 12] [3 6] [5 3] [6 6] [2 0] [4 7]]","[[7 2] [0 2] [1 1] [3 8] [5 10] [6 1] [2 2] [4 1]]"
"950","line","8","pricing-only","10","10","[[5 0 -1] [1 0 11] [6 0 13] [2 0 10] [4 0 4] [3 0 -10] [0 0 -8] [7 0 -4]]","[[5 4] [1 2] [6 8] [2 5] [4 4] [3 7] [0 8] [7 3]]","[[5 5] [1 2] [6 3] [2 2] [4 5] [3 5] [0 3] [7 4]]"
"952","line","8","pricing-only","10","10","[[6 0 15] [5 0 -17] [2 0 -9] [4 0 20] [0 0 -18] [7 0 5] [1 0 13] [3 0 -2]]","[[6 5] [5 4] [2 6] [4 2] [0 6] [7 5] [1 7] [3 6]]","[[6 4] [5 2] [2 6] [4 7] [0 1] [7 8] [1 4] [3 7]]"
"951","line","8","pricing-only","10","10","[[0 0 6] [7 0 -4] [3 0 1] [1 0 4] [6 0 -13] [2 0 2] [4 0 -6] [5 0 -17]]","[[0 15] [7 4] [3 0] [1 2] [6 5] [2 5] [4 5] [5 5]]","[[0 3] [7 2] [3 2] [1 2] [6 5] [2 1] [4 3] [5 7]]"
"954","line","8","pricing-only","10","10","[[0 0 6] [5 0 2] [2 0 16] [4 0 -6] [7 0 6] [6 0 0] [3 0 -18] [1 0 -3]]","[[0 8] [5 1] [2 5] [4 11] [7 5] [6 2] [3 4] [1 5]]","[[0 1] [5 4] [2 10] [4 4] [7 1] [6 4] [3 13] [1 2]]"
"955","line","8","pricing-only","10","10","[[4 0 7] [6 0 -10] [7 0 15] [0 0 -7] [5 0 17] [3 0 14] [1 0 -1] [2 0 10]]","[[4 6] [6 11] [7 2] [0 7] [5 4] [3 4] [1 5] [2 2]]","[[4 6] [6 6] [7 2] [0 5] [5 3] [3 2] [1 8] [2 5]]"
"953","line","8","pricing-only","10","10","[[2 0 -12] [1 0 1] [6 0 11] [5 0 -8] [0 0 -17] [4 0 4] [7 0 5] [3 0 -18]]","[[2 5] [1 1] [6 10] [5 3] [0 4] [4 9] [7 6] [3 3]]","[[2 4] [1 4] [6 6] [5 7] [0 2] [4 1] [7 1] [3 2]]"
"956","line","8","pricing-only","10","10","[[4 0 -10] [7 0 -10] [2 0 8] [1 0 -19] [3 0 12] [5 0 18] [0 0 7] [6 0 13]]","[[4 6] [7 11] [2 2] [1 3] [3 5] [5 3] [0 8] [6 3]]","[[4 1] [7 1] [2 2] [1 7] [3 1] [5 6] [0 2] [6 2]]"
"958","line","8","pricing-only","10","10","[[6 0 5] [1 0 -12] [0 0 12] [3 0 7] [5 0 18] [2 0 7] [4 0 10] [7 0 -6]]","[[6 6] [1 4] [0 6] [3 2] [5 3] [2 2] [4 2] [7 16]]","[[6 2] [1 9] [0 4] [3 1] [5 9] [2 1] [4 3] [7 3]]"
"957","line","8","pricing-only","10","10","[[3 0 11] [6 0 -12] [7 0 -10] [2 0 -5] [5 0 11] [1 0 0] [0 0 -5] [4 0 -2]]","[[3 0] [6 9] [7 4] [2 2] [5 17] [1 4] [0 3] [4 2]]","[[3 2] [6 3] [7 2] [2 2] [5 1] [1 4] [0 2] [4 3]]"
"959","line","8","pricing-only","10","10","[[7 0 -12] [1 0 19] [2 0 -10] [5 0 -13] [3 0 -7] [4 0 -11] [0 0 -15] [6 0 -13]]","[[7 0] [1 7] [2 4] [5 3] [3 21] [4 0] [0 3] [6 3]]","[[7 3] [1 18] [2 2] [5 1] [3 4] [4 3] [0 3] [6 1]]"
"960","line","8","pricing-only","10","10","[[0 0 6] [3 0 4] [4 0 -2] [1 0 -17] [2 0 16] [7 0 -15] [6 0 16] [5 0 18]]","[[0 6] [3 5] [4 8] [1 4] [2 5] [7 8] [6 2] [5 3]]","[[0 2] [3 4] [4 7] [1 8] [2 1] [7 7] [6 1] [5 2]]"
"963","line","9","normal","10","10","[[8 0 -12] [1 0 -16] [3 0 5] [4 0 -19] [6 0 -4] [2 0 6] [7 0 -15] [5 0 -19] [0 0 -4]]","[[8 3] [1 6] [3 3] [4 0] [6 0] [2 15] [7 0] [5 2] [0 12]]","[[8 5] [1 3] [3 5] [4 5] [6 3] [2 5] [7 4] [5 4] [0 2]]"
"962","line","9","normal","10","10","[[8 0 -18] [2 0 -15] [4 0 13] [0 0 12] [7 0 -2] [1 0 9] [6 0 -12] [5 0 19] [3 0 -1]]","[[8 2] [2 5] [4 6] [0 3] [7 2] [1 6] [6 5] [5 2] [3 10]]","[[8 9] [2 6] [4 1] [0 1] [7 5] [1 3] [6 7] [5 7] [3 4]]"
"964","line","9","normal","10","10","[[6 0 17] [7 0 3] [2 0 5] [5 0 3] [4 0 17] [8 0 -17] [3 0 -10] [0 0 -15] [1 0 1]]","[[6 0] [7 0] [2 6] [5 7] [4 10] [8 4] [3 4] [0 6] [1 4]]","[[6 3] [7 2] [2 2] [5 1] [4 2] [8 3] [3 7] [0 3] [1 3]]"
"965","line","9","normal","10","10","[[0 0 16] [5 0 9] [2 0 -14] [3 0 10] [1 0 -5] [7 0 -13] [6 0 -5] [4 0 5] [8 0 15]]","[[0 5] [5 0] [2 7] [3 6] [1 6] [7 4] [6 5] [4 5] [8 3]]","[[0 3] [5 4] [2 4] [3 3] [1 3] [7 4] [6 3] [4 5] [8 3]]"
"961","line","9","normal","10","10","[[0 0 -11] [2 0 -16] [6 0 0] [8 0 -4] [5 0 17] [1 0 2] [4 0 -17] [7 0 11] [3 0 16]]","[[0 3] [2 1] [6 3] [8 6] [5 4] [1 9] [4 8] [7 2] [3 5]]","[[0 7] [2 4] [6 2] [8 4] [5 2] [1 1] [4 3] [7 6] [3 2]]"
"966","line","9","normal","10","10","[[5 0 -7] [6 0 -2] [4 0 14] [2 0 -14] [0 0 7] [3 0 4] [7 0 10] [1 0 9] [8 0 16]]","[[5 14] [6 4] [4 8] [2 3] [0 3] [3 4] [7 3] [1 2] [8 0]]","[[5 5] [6 6] [4 3] [2 12] [0 3] [3 5] [7 2] [1 2] [8 6]]"
"967","line","9","normal","10","10","[[8 0 -17] [1 0 0] [3 0 0] [6 0 -1] [4 0 -18] [0 0 -12] [2 0 5] [5 0 -11] [7 0 10]]","[[8 2] [1 0] [3 14] [6 5] [4 3] [0 4] [2 7] [5 6] [7 0]]","[[8 2] [1 6] [3 1] [6 1] [4 2] [0 1] [2 6] [5 1] [7 12]]"
"968","line","9","normal","10","10","[[4 0 3] [6 0 12] [0 0 -9] [2 0 -10] [5 0 -16] [8 0 1] [1 0 18] [7 0 15] [3 0 -15]]","[[4 5] [6 6] [0 5] [2 2] [5 5] [8 7] [1 1] [7 6] [3 4]]","[[4 3] [6 2] [0 3] [2 3] [5 1] [8 2] [1 4] [7 1] [3 1]]"
"969","line","9","normal","10","10","[[7 0 -11] [6 0 -1] [3 0 3] [8 0 15] [2 0 13] [0 0 -17] [1 0 -3] [5 0 -18] [4 0 -10]]","[[7 5] [6 5] [3 7] [8 7] [2 4] [0 4] [1 5] [5 1] [4 3]]","[[7 4] [6 2] [3 5] [8 7] [2 7] [0 6] [1 2] [5 7] [4 4]]"
"970","line","9","normal","10","10","[[7 0 13] [8 0 -3] [2 0 7] [6 0 -6] [4 0 7] [3 0 -9] [5 0 16] [1 0 -12] [0 0 17]]","[[7 3] [8 6] [2 3] [6 5] [4 6] [3 2] [5 3] [1 9] [0 4]]","[[7 4] [8 3] [2 3] [6 4] [4 3] [3 7] [5 3] [1 9] [0 3]]"
"972","line","9","normal","10","10","[[3 0 -1] [1 0 -16] [4 0 -7] [7 0 19] [5 0 -13] [8 0 4] [0 0 8] [2 0 -8] [6 0 15]]","[[3 4] [1 5] [4 5] [7 2] [5 4] [8 3] [0 8] [2 4] [6 6]]","[[3 6] [1 6] [4 2] [7 6] [5 4] [8 6] [0 3] [2 2] [6 4]]"
"971","line","9","normal","10","10","[[7 0 2] [3 0 -10] [2 0 -10] [8 0 7] [5 0 17] [6 0 1] [4 0 18] [0 0 13] [1 0 5]]","[[7 4] [3 7] [2 10] [8 6] [5 7] [6 3] [4 0] [0 2] [1 2]]","[[7 4] [3 3] [2 3] [8 2] [5 2] [6 5] [4 4] [0 4] [1 3]]"
"973","line","9","normal","10","10","[[1 0 -12] [4 0 7] [0 0 18] [7 0 -16] [8 0 -4] [3 0 3] [5 0 12] [2 0 11] [6 0 -13]]","[[1 7] [4 4] [0 4] [7 2] [8 5] [3 5] [5 5] [2 3] [6 6]]","[[1 2] [4 4] [0 6] [7 5] [8 6] [3 6] [5 3] [2 3] [6 2]]"
"974","line","9","normal","10","10","[[1 0 10] [4 0 4] [3 0 -8] [7 0 4] [2 0 -15] [8 0 4] [0 0 -18] [6 0 -7] [5 0 16]]","[[1 6] [4 3] [3 8] [7 3] [2 5] [8 6] [0 3] [6 2] [5 5]]","[[1 6] [4 1] [3 2] [7 1] [2 5] [8 1] [0 6] [6 3] [5 11]]"
"975","line","9","normal","10","10","[[0 0 -10] [4 0 -4] [5 0 7] [2 0 -3] [8 0 -8] [7 0 -18] [6 0 10] [3 0 -17] [1 0 8]]","[[0 5] [4 2] [5 7] [2 4] [8 3] [7 3] [6 11] [3 4] [1 2]]","[[0 2] [4 4] [5 1] [2 3] [8 3] [7 2] [6 2] [3 2] [1 1]]"
"976","line","9","normal","10","10","[[6 0 15] [3 0 2] [8 0 -4] [1 0 -15] [0 0 -18] [4 0 -12] [7 0 -3] [2 0 9] [5 0 -19]]","[[6 6] [3 4] [8 9] [1 4] [0 4] [4 3] [7 2] [2 9] [5 0]]","[[6 12] [3 6] [8 1] [1 2] [0 2] [4 3] [7 2] [2 7] [5 4]]"
"977","line","9","normal","10","10","[[5 0 4] [4 0 -3] [0 0 0] [2 0 17] [1 0 18] [3 0 7] [7 0 -12] [6 0 12] [8 0 -18]]","[[5 4] [4 7] [0 2] [2 3] [1 3] [3 5] [7 8] [6 4] [8 5]]","[[5 5] [4 5] [0 6] [2 5] [1 5] [3 4] [7 5] [6 5] [8 7]]"
"981","line","9","moving-only","10","10","[[4 0 -6] [5 0 17] [8 0 7] [0 0 12] [7 0 2] [2 0 -15] [6 0 -15] [1 0 -4] [3 0 18]]","[[4 6] [5 3] [8 5] [0 5] [7 5] [2 6] [6 4] [1 4] [3 3]]","[[4 10] [5 10] [8 10] [0 10] [7 10] [2 10] [6 10] [1 10] [3 10]]"
"982","line","9","moving-only","10","10","[[6 0 7] [1 0 -14] [4 0 5] [8 0 -8] [7 0 15] [0 0 14] [2 0 -7] [3 0 -18] [5 0 1]]","[[6 4] [1 5] [4 4] [8 4] [7 6] [0 4] [2 4] [3 4] [5 6]]","[[6 10] [1 10] [4 10] [8 10] [7 10] [0 10] [2 10] [3 10] [5 10]]"
"978","line","9","normal","10","10","[[7 0 -18] [6 0 15] [1 0 16] [3 0 -14] [0 0 5] [5 0 -13] [2 0 -7] [8 0 -7] [4 0 -16]]","[[7 3] [6 9] [1 2] [3 3] [0 8] [5 1] [2 8] [8 5] [4 2]]","[[7 4] [6 5] [1 6] [3 3] [0 7] [5 4] [2 2] [8 2] [4 3]]"
"979","line","9","normal","10","10","[[2 0 18] [3 0 -1] [8 0 -16] [6 0 14] [5 0 -11] [7 0 -18] [1 0 -4] [0 0 12] [4 0 9]]","[[2 0] [3 6] [8 4] [6 3] [5 5] [7 3] [1 6] [0 8] [4 6]]","[[2 8] [3 4] [8 6] [6 3] [5 6] [7 7] [1 4] [0 1] [4 2]]"
"980","line","9","normal","10","10","[[7 0 -9] [4 0 0] [8 0 12] [0 0 14] [6 0 -14] [1 0 6] [5 0 2] [2 0 -4] [3 0 -12]]","[[7 4] [4 4] [8 5] [0 7] [6 7] [1 3] [5 4] [2 4] [3 3]]","[[7 5] [4 3] [8 5] [0 6] [6 5] [1 5] [5 3] [2 5] [3 4]]"
"983","line","9","moving-only","10","10","[[3 0 -3] [1 0 -13] [8 0 15] [5 0 6] [4 0 18] [0 0 -1] [6 0 17] [7 0 -14] [2 0 13]]","[[3 7] [1 5] [8 3] [5 7] [4 3] [0 4] [6 1] [7 7] [2 4]]","[[3 10] [1 10] [8 10] [5 10] [4 10] [0 10] [6 10] [7 10] [2 10]]"
"984","line","9","moving-only","10","10","[[1 0 -1] [5 0 -9] [6 0 -9] [3 0 13] [0 0 13] [7 0 -17] [4 0 -11] [8 0 -17] [2 0 -5]]","[[1 9] [5 2] [6 2] [3 8] [0 7] [7 5] [4 4] [8 1] [2 3]]","[[1 10] [5 10] [6 10] [3 10] [0 10] [7 10] [4 10] [8 10] [2 10]]"
"985","line","9","moving-only","10","10","[[0 0 13] [5 0 4] [1 0 4] [8 0 -5] [2 0 18] [7 0 13] [3 0 -15] [6 0 18] [4 0 -14]]","[[0 2] [5 4] [1 5] [8 9] [2 3] [7 5] [3 6] [6 2] [4 5]]","[[0 10] [5 10] [1 10] [8 10] [2 10] [7 10] [3 10] [6 10] [4 10]]"
"988","line","9","moving-only","10","10","[[2 0 -9] [8 0 10] [4 0 -12] [6 0 -3] [1 0 -2] [5 0 10] [0 0 -7] [3 0 -6] [7 0 -9]]","[[2 1] [8 6] [4 10] [6 2] [1 6] [5 11] [0 1] [3 2] [7 2]]","[[2 10] [8 10] [4 10] [6 10] [1 10] [5 10] [0 10] [3 10] [7 10]]"
"987","line","9","moving-only","10","10","[[8 0 2] [7 0 -13] [6 0 -17] [5 0 -17] [2 0 -11] [4 0 -14] [3 0 13] [1 0 -8] [0 0 3]]","[[8 5] [7 1] [6 3] [5 2] [2 3] [4 2] [3 12] [1 7] [0 6]]","[[8 10] [7 10] [6 10] [5 10] [2 10] [4 10] [3 10] [1 10] [0 10]]"
"989","line","9","moving-only","10","10","[[5 0 15] [6 0 -9] [1 0 -16] [4 0 -3] [7 0 8] [0 0 5] [3 0 16] [8 0 -9] [2 0 -16]]","[[5 4] [6 4] [1 5] [4 7] [7 5] [0 6] [3 5] [8 2] [2 3]]","[[5 10] [6 10] [1 10] [4 10] [7 10] [0 10] [3 10] [8 10] [2 10]]"
"990","line","9","moving-only","10","10","[[0 0 12] [7 0 18] [8 0 -3] [6 0 12] [3 0 -3] [2 0 4] [1 0 17] [4 0 -14] [5 0 -15]]","[[0 2] [7 3] [8 5] [6 4] [3 4] [2 8] [1 3] [4 6] [5 6]]","[[0 10] [7 10] [8 10] [6 10] [3 10] [2 10] [1 10] [4 10] [5 10]]"
"986","line","9","moving-only","10","10","[[1 0 -7] [8 0 5] [4 0 6] [0 0 -16] [3 0 13] [6 0 -16] [7 0 18] [2 0 -5] [5 0 19]]","[[1 6] [8 6] [4 4] [0 4] [3 6] [6 5] [7 3] [2 5] [5 2]]","[[1 10] [8 10] [4 10] [0 10] [3 10] [6 10] [7 10] [2 10] [5 10]]"
"991","line","9","moving-only","10","10","[[1 0 -5] [8 0 -16] [6 0 5] [7 0 12] [5 0 10] [2 0 15] [4 0 4] [0 0 -17] [3 0 -9]]","[[1 6] [8 4] [6 3] [7 2] [5 4] [2 7] [4 5] [0 4] [3 6]]","[[1 10] [8 10] [6 10] [7 10] [5 10] [2 10] [4 10] [0 10] [3 10]]"
"993","line","9","moving-only","10","10","[[8 0 5] [2 0 -5] [5 0 0] [1 0 -9] [3 0 -16] [6 0 -15] [4 0 15] [0 0 16] [7 0 0]]","[[8 8] [2 4] [5 2] [1 6] [3 5] [6 3] [4 5] [0 5] [7 3]]","[[8 10] [2 10] [5 10] [1 10] [3 10] [6 10] [4 10] [0 10] [7 10]]"
"994","line","9","moving-only","10","10","[[2 0 14] [0 0 -18] [7 0 14] [5 0 -19] [3 0 -1] [6 0 4] [1 0 -13] [8 0 -17] [4 0 1]]","[[2 2] [0 1] [7 10] [5 2] [3 6] [6 6] [1 9] [8 2] [4 3]]","[[2 10] [0 10] [7 10] [5 10] [3 10] [6 10] [1 10] [8 10] [4 10]]"
"992","line","9","moving-only","10","10","[[2 0 10] [3 0 15] [8 0 -16] [4 0 12] [7 0 -8] [6 0 -13] [5 0 17] [1 0 -14] [0 0 0]]","[[2 6] [3 3] [8 6] [4 2] [7 7] [6 3] [5 4] [1 1] [0 9]]","[[2 10] [3 10] [8 10] [4 10] [7 10] [6 10] [5 10] [1 10] [0 10]]"
"995","line","9","moving-only","10","10","[[2 0 6] [3 0 16] [1 0 11] [4 0 15] [5 0 -9] [6 0 12] [8 0 -8] [0 0 5] [7 0 -14]]","[[2 3] [3 5] [1 3] [4 2] [5 3] [6 2] [8 7] [0 7] [7 9]]","[[2 10] [3 10] [1 10] [4 10] [5 10] [6 10] [8 10] [0 10] [7 10]]"
"997","line","9","moving-only","10","10","[[8 0 8] [1 0 -9] [3 0 18] [5 0 0] [6 0 -10] [4 0 17] [7 0 0] [2 0 7] [0 0 12]]","[[8 3] [1 5] [3 3] [5 5] [6 11] [4 3] [7 3] [2 4] [0 4]]","[[8 10] [1 10] [3 10] [5 10] [6 10] [4 10] [7 10] [2 10] [0 10]]"
"999","line","9","moving-only","10","10","[[2 0 -10] [5 0 2] [3 0 15] [8 0 5] [7 0 15] [6 0 6] [4 0 9] [0 0 11] [1 0 -7]]","[[2 12] [5 6] [3 6] [8 2] [7 1] [6 2] [4 2] [0 4] [1 6]]","[[2 10] [5 10] [3 10] [8 10] [7 10] [6 10] [4 10] [0 10] [1 10]]"
"998","line","9","moving-only","10","10","[[0 0 7] [2 0 -17] [4 0 -11] [8 0 -1] [6 0 -7] [3 0 8] [7 0 -11] [5 0 -2] [1 0 -17]]","[[0 5] [2 0] [4 2] [8 4] [6 4] [3 13] [7 3] [5 3] [1 7]]","[[0 10] [2 10] [4 10] [8 10] [6 10] [3 10] [7 10] [5 10] [1 10]]"
"1000","line","9","moving-only","10","10","[[0 0 -17] [4 0 -1] [3 0 -15] [7 0 11] [6 0 8] [5 0 1] [8 0 13] [1 0 -8] [2 0 14]]","[[0 5] [4 4] [3 4] [7 3] [6 5] [5 5] [8 1] [1 7] [2 7]]","[[0 10] [4 10] [3 10] [7 10] [6 10] [5 10] [8 10] [1 10] [2 10]]"
"1001","line","9","pricing-only","10","10","[[6 0 -6] [1 0 -19] [8 0 -16] [0 0 -3] [4 0 13] [7 0 -12] [5 0 -15] [3 0 -16] [2 0 1]]","[[6 4] [1 0] [8 7] [0 5] [4 10] [7 4] [5 1] [3 0] [2 10]]","[[6 4] [1 4] [8 1] [0 4] [4 14] [7 4] [5 2] [3 2] [2 7]]"
"1003","line","9","pricing-only","10","10","[[2 0 -6] [0 0 7] [1 0 -12] [6 0 8] [8 0 -6] [5 0 -18] [3 0 -8] [7 0 -20] [4 0 -7]]","[[2 5] [0 6] [1 3] [6 13] [8 3] [5 1] [3 2] [7 5] [4 3]]","[[2 1] [0 2] [1 4] [6 2] [8 1] [5 4] [3 2] [7 2] [4 1]]"
"1004","line","9","pricing-only","10","10","[[5 0 13] [3 0 3] [7 0 12] [8 0 -12] [6 0 5] [0 0 9] [1 0 4] [4 0 20] [2 0 -2]]","[[5 1] [3 10] [7 7] [8 10] [6 0] [0 2] [1 4] [4 3] [2 4]]","[[5 2] [3 2] [7 1] [8 14] [6 3] [0 3] [1 2] [4 4] [2 7]]"
"1005","line","9","pricing-only","10","10","[[7 0 9] [1 0 20] [0 0 10] [3 0 -17] [2 0 -13] [4 0 19] [6 0 -9] [5 0 20] [8 0 -14]]","[[7 11] [1 1] [0 5] [3 4] [2 8] [4 5] [6 4] [5 0] [8 3]]","[[7 2] [1 1] [0 2] [3 4] [2 1] [4 1] [6 5] [5 1] [8 2]]"
"1006","line","9","pricing-only","10","10","[[5 0 11] [6 0 -20] [0 0 -11] [3 0 7] [7 0 -12] [8 0 2] [2 0 -18] [4 0 0] [1 0 -5]]","[[5 11] [6 1] [0 5] [3 5] [7 5] [8 4] [2 3] [4 3] [1 4]]","[[5 5] [6 5] [0 2] [3 3] [7 2] [8 4] [2 5] [4 5] [1 5]]"
"996","line","9","moving-only","10","10","[[0 0 20] [6 0 -2] [3 0 19] [5 0 10] [7 0 2] [8 0 -14] [1 0 15] [2 0 -15] [4 0 3]]","[[0 1] [6 7] [3 3] [5 6] [7 3] [8 7] [1 4] [2 6] [4 4]]","[[0 10] [6 10] [3 10] [5 10] [7 10] [8 10] [1 10] [2 10] [4 10]]"
"1007","line","9","pricing-only","10","10","[[5 0 10] [6 0 -6] [3 0 12] [1 0 -4] [8 0 -10] [4 0 -3] [0 0 0] [7 0 8] [2 0 1]]","[[5 3] [6 5] [3 9] [1 1] [8 11] [4 1] [0 6] [7 4] [2 1]]","[[5 2] [6 3] [3 3] [1 4] [8 5] [4 5] [0 2] [7 3] [2 3]]"
"1008","line","9","pricing-only","10","10","[[5 0 2] [8 0 17] [1 0 1] [3 0 7] [0 0 0] [6 0 -20] [7 0 14] [2 0 -19] [4 0 -10]]","[[5 5] [8 4] [1 3] [3 5] [0 6] [6 6] [7 5] [2 2] [4 5]]","[[5 1] [8 7] [1 1] [3 4] [0 2] [6 2] [7 5] [2 3] [4 6]]"
"1009","line","9","pricing-only","10","10","[[2 0 18] [4 0 -18] [7 0 -7] [5 0 -11] [6 0 6] [8 0 16] [3 0 10] [1 0 11] [0 0 -18]]","[[2 0] [4 4] [7 6] [5 6] [6 6] [8 7] [3 9] [1 0] [0 3]]","[[2 6] [4 1] [7 6] [5 3] [6 5] [8 3] [3 1] [1 3] [0 1]]"
"1010","line","9","pricing-only","10","10","[[6 0 10] [1 0 -12] [3 0 -4] [7 0 5] [5 0 -18] [4 0 11] [0 0 8] [8 0 19] [2 0 20]]","[[6 7] [1 10] [3 5] [7 2] [5 4] [4 0] [0 8] [8 0] [2 5]]","[[6 1] [1 6] [3 9] [7 5] [5 8] [4 3] [0 2] [8 4] [2 2]]"
"1012","line","9","pricing-only","10","10","[[1 0 9] [8 0 13] [2 0 -1] [3 0 18] [4 0 7] [6 0 -4] [0 0 -3] [5 0 5] [7 0 1]]","[[1 3] [8 6] [2 2] [3 3] [4 3] [6 6] [0 13] [5 3] [7 2]]","[[1 3] [8 4] [2 2] [3 8] [4 2] [6 2] [0 1] [5 3] [7 4]]"
"1013","line","9","pricing-only","10","10","[[7 0 8] [5 0 -13] [4 0 -14] [8 0 -14] [1 0 -19] [0 0 -6] [6 0 -9] [3 0 -6] [2 0 11]]","[[7 8] [5 3] [4 4] [8 3] [1 0] [0 11] [6 2] [3 0] [2 10]]","[[7 4] [5 1] [4 1] [8 1] [1 6] [0 1] [6 3] [3 2] [2 5]]"
"1015","line","9","pricing-only","10","10","[[7 0 16] [3 0 -2] [2 0 -5] [1 0 7] [5 0 -6] [4 0 -8] [8 0 18] [0 0 -5] [6 0 19]]","[[7 2] [3 6] [2 1] [1 7] [5 10] [4 5] [8 6] [0 2] [6 2]]","[[7 4] [3 3] [2 1] [1 6] [5 1] [4 3] [8 2] [0 1] [6 3]]"
"1011","line","9","pricing-only","10","10","[[3 0 7] [5 0 -11] [1 0 20] [6 0 -18] [2 0 -1] [8 0 -18] [7 0 -20] [0 0 -15] [4 0 -11]]","[[3 8] [5 4] [1 7] [6 0] [2 9] [8 5] [7 0] [0 3] [4 5]]","[[3 12] [5 2] [1 12] [6 2] [2 8] [8 1] [7 4] [0 2] [4 2]]"
"1014","line","9","pricing-only","10","10","[[7 0 -1] [6 0 17] [1 0 3] [8 0 1] [5 0 8] [4 0 -17] [2 0 -4] [0 0 17] [3 0 -16]]","[[7 3] [6 5] [1 2] [8 5] [5 3] [4 7] [2 6] [0 6] [3 4]]","[[7 2] [6 1] [1 3] [8 1] [5 6] [4 2] [2 4] [0 1] [3 3]]"
"1016","line","9","pricing-only","10","10","[[5 0 -6] [7 0 2] [1 0 15] [3 0 4] [4 0 -9] [6 0 16] [2 0 15] [8 0 -17] [0 0 -12]]","[[5 1] [7 5] [1 7] [3 6] [4 12] [6 0] [2 5] [8 2] [0 3]]","[[5 4] [7 4] [1 1] [3 4] [4 1] [6 2] [2 1] [8 9] [0 4]]"
"1017","line","9","pricing-only","10","10","[[2 0 -20] [4 0 -13] [8 0 5] [1 0 -16] [7 0 9] [6 0 10] [3 0 11] [0 0 8] [5 0 -12]]","[[2 2] [4 3] [8 2] [1 3] [7 3] [6 1] [3 10] [0 7] [5 10]]","[[2 6] [4 3] [8 5] [1 4] [7 1] [6 1] [3 1] [0 2] [5 2]]"
"1018","line","9","pricing-only","10","10","[[3 0 8] [2 0 -19] [7 0 -16] [1 0 -17] [8 0 6] [0 0 18] [4 0 -20] [5 0 3] [6 0 0]]","[[3 4] [2 1] [7 7] [1 5] [8 2] [0 5] [4 1] [5 14] [6 2]]","[[3 7] [2 2] [7 2] [1 1] [8 5] [0 11] [4 2] [5 2] [6 5]]"
"1020","line","9","pricing-only","10","10","[[4 0 -2] [3 0 10] [2 0 10] [1 0 -4] [5 0 -17] [0 0 0] [8 0 -2] [7 0 15] [6 0 1]]","[[4 2] [3 5] [2 4] [1 12] [5 5] [0 1] [8 1] [7 6] [6 5]]","[[4 1] [3 1] [2 1] [1 2] [5 11] [0 2] [8 1] [7 5] [6 2]]"
"1019","line","9","pricing-only","10","10","[[0 0 -17] [3 0 -7] [8 0 -14] [4 0 7] [7 0 2] [1 0 -13] [2 0 20] [6 0 -11] [5 0 9]]","[[0 1] [3 6] [8 1] [4 5] [7 5] [1 10] [2 3] [6 1] [5 9]]","[[0 5] [3 5] [8 2] [4 3] [7 6] [1 1] [2 10] [6 3] [5 4]]"
"1021","line","10","normal","10","10","[[7 0 -14] [4 0 18] [2 0 -7] [9 0 1] [3 0 -19] [1 0 0] [5 0 17] [8 0 -2] [0 0 -14] [6 0 9]]","[[7 4] [4 0] [2 4] [9 0] [3 0] [1 8] [5 8] [8 4] [0 7] [6 6]]","[[7 2] [4 7] [2 4] [9 4] [3 7] [1 2] [5 6] [8 2] [0 2] [6 6]]"
"1022","line","10","normal","10","10","[[1 0 -16] [3 0 -9] [7 0 16] [9 0 -4] [5 0 5] [0 0 10] [4 0 -5] [8 0 9] [6 0 -18] [2 0 -1]]","[[1 8] [3 5] [7 6] [9 6] [5 0] [0 5] [4 3] [8 8] [6 0] [2 0]]","[[1 4] [3 4] [7 5] [9 2] [5 6] [0 1] [4 2] [8 1] [6 8] [2 6]]"
"1024","line","10","normal","10","10","[[7 0 12] [2 0 15] [8 0 -11] [5 0 18] [4 0 7] [6 0 -12] [3 0 -17] [1 0 7] [9 0 2] [0 0 -2]]","[[7 4] [2 5] [8 7] [5 3] [4 0] [6 5] [3 4] [1 5] [9 4] [0 4]]","[[7 3] [2 2] [8 1] [5 5] [4 5] [6 1] [3 4] [1 4] [9 5] [0 5]]"
"1023","line","10","normal","10","10","[[3 0 4] [5 0 18] [8 0 20] [2 0 -15] [9 0 -9] [7 0 -3] [0 0 4] [6 0 12] [4 0 -10] [1 0 10]]","[[3 10] [5 5] [8 1] [2 6] [9 6] [7 2] [0 0] [6 4] [4 5] [1 2]]","[[3 1] [5 2] [8 3] [2 5] [9 1] [7 5] [0 2] [6 3] [4 1] [1 4]]"
